,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,rankings
2285,29,80,36,44,29.6,10.2,3.3,8.3,40.3,0.9,3.1,29.4,2.6,3.3,77.4,0.3,2.3,2.6,3.8,2.2,1.5,0.1,3.1,21.8,4.0,0.0,-1.8,72.0
2286,25,82,39,43,31.5,15.3,6.2,13.4,46.5,0.7,2.2,31.8,2.2,2.8,76.3,1.3,4.8,6.2,2.3,2.1,1.2,0.5,3.0,29.3,12.0,0.0,1.3,78.0
2287,27,76,62,14,15.9,10.4,4.2,8.5,49.2,0.1,0.2,27.8,2.0,2.3,84.3,1.4,2.8,4.3,0.9,1.1,0.3,0.4,2.5,18.0,1.0,0.0,2.4,76.0
2288,28,32,12,20,11.0,3.3,0.8,2.8,26.4,0.3,1.3,23.3,1.5,2.0,75.0,0.3,1.1,1.4,0.5,0.7,0.2,0.0,0.8,5.9,0.0,0.0,-4.2,67.0
2289,29,78,32,46,26.1,7.4,2.7,6.3,42.4,1.2,3.4,35.8,0.8,1.1,71.3,0.7,4.2,4.9,1.3,0.8,0.9,0.5,1.9,18.5,1.0,0.0,-2.0,71.0
2290,25,82,38,44,21.3,8.7,3.4,6.0,57.3,0.0,0.0,0.0,1.9,3.9,49.5,2.1,4.1,6.2,0.9,1.3,0.8,0.8,2.5,21.0,12.0,0.0,-2.2,76.0
2291,35,76,51,25,29.9,10.1,3.6,8.2,44.4,1.8,4.9,36.2,1.0,1.3,77.9,0.7,3.3,4.0,1.5,1.1,0.9,0.7,3.2,20.5,1.0,0.0,6.9,73.0
2292,35,72,49,23,13.0,3.7,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,0.4,1.2,1.6,0.7,0.2,0.1,0.2,0.9,7.3,0.0,0.0,0.5,70.0
2293,24,67,43,24,20.6,4.8,1.7,4.6,36.2,1.0,2.5,40.7,0.4,0.6,76.3,0.6,1.3,1.9,3.0,0.9,0.4,0.0,2.3,11.8,2.0,0.0,0.6,70.0
2294,23,55,32,23,15.4,5.9,2.3,4.5,51.0,0.9,2.0,42.0,0.5,0.6,93.8,0.8,3.7,4.5,0.6,0.7,0.2,0.3,2.1,12.9,3.0,0.0,0.3,72.0
2295,26,24,11,13,21.0,8.8,3.8,8.8,43.4,0.3,1.4,23.5,0.8,1.1,76.9,0.5,3.2,3.7,1.3,1.5,0.6,0.5,2.8,17.2,1.0,0.0,0.1,67.0
2296,23,66,21,45,32.6,14.6,5.5,13.9,39.6,0.5,2.3,23.5,3.1,4.4,69.4,1.0,4.4,5.3,6.7,3.8,1.7,0.5,2.5,33.7,11.0,3.0,-2.5,77.0
2297,21,55,27,28,28.9,10.9,4.1,8.8,46.5,0.0,0.0,0.0,2.7,3.9,70.1,2.0,5.6,7.6,1.4,1.1,0.5,0.7,2.1,24.6,12.0,0.0,1.3,78.0
2298,27,70,47,23,31.8,15.8,5.6,12.6,44.6,1.5,4.0,38.6,3.1,3.6,85.9,0.4,2.6,3.0,5.4,2.2,1.3,0.2,2.0,29.6,6.0,0.0,3.1,85.0
2299,34,63,41,22,29.2,9.4,3.3,7.6,43.5,1.7,4.2,40.7,1.1,1.4,80.5,0.4,3.5,3.9,1.8,1.0,0.6,0.3,2.0,18.8,0.0,0.0,3.3,73.0
2300,35,52,31,21,13.5,2.1,0.7,2.2,32.5,0.6,1.9,32.7,0.1,0.1,75.0,0.1,1.7,1.8,0.9,0.4,0.3,0.1,1.4,6.1,0.0,0.0,-1.4,68.0
2301,23,40,26,14,12.6,4.9,2.1,3.8,55.0,0.2,0.6,40.9,0.6,0.6,88.0,1.3,1.7,3.0,0.6,0.5,0.4,0.5,1.3,11.5,1.0,0.0,1.4,72.0
2302,26,68,52,16,16.5,7.8,3.0,6.7,44.4,1.0,2.8,34.4,0.9,1.1,79.2,0.7,2.3,2.9,1.1,0.6,0.4,0.0,1.2,13.6,0.0,0.0,0.3,72.0
2303,26,73,34,39,16.4,4.0,1.9,3.5,53.5,0.0,0.0,0.0,0.3,0.6,47.8,1.5,2.8,4.4,0.5,0.7,0.6,0.9,1.5,13.7,1.0,0.0,0.0,71.0
2304,29,40,16,24,22.3,8.5,3.1,8.0,38.2,1.6,4.8,32.1,0.8,1.2,71.7,0.7,4.2,4.9,1.2,1.3,0.4,0.4,1.9,16.9,1.0,0.0,-0.3,69.0
2305,23,32,20,12,15.2,6.3,2.8,5.2,53.3,0.0,0.1,0.0,0.8,1.3,62.5,1.7,3.5,5.2,0.4,1.0,0.5,0.5,2.3,15.2,3.0,0.0,1.5,73.0
2306,29,80,50,30,33.7,18.9,7.5,16.9,44.5,1.0,3.6,28.5,2.9,3.8,75.2,0.4,2.0,2.4,4.1,2.5,1.9,0.3,2.5,31.9,3.0,0.0,2.7,81.0
2307,21,75,18,57,30.8,9.9,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,2.5,5.7,8.1,1.7,1.9,1.8,1.9,2.8,31.3,18.0,0.0,-5.8,77.0
2308,34,66,38,28,16.7,4.1,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1.0,69.2,1.4,2.4,3.8,1.4,0.7,0.5,0.4,2.4,12.8,0.0,0.0,1.3,73.0
2309,30,42,12,30,23.8,13.4,4.1,11.3,36.6,2.0,5.4,36.9,3.1,3.5,89.2,0.4,1.9,2.3,1.0,1.0,0.5,0.3,2.0,19.0,0.0,0.0,-1.6,73.0
2310,26,71,43,28,33.5,9.4,3.4,8.5,40.0,1.4,4.4,32.4,1.2,1.4,85.7,0.9,5.0,5.9,4.8,1.9,1.1,0.6,1.5,26.7,5.0,0.0,3.0,77.0
2311,21,73,26,47,15.4,4.4,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.2,1.1,1.2,0.9,0.5,0.3,0.2,1.3,8.2,0.0,0.0,-1.8,69.0
2312,24,82,50,32,20.2,10.2,3.1,7.6,40.5,1.2,3.8,31.6,2.8,3.5,80.3,0.8,4.2,4.9,1.2,1.1,0.7,0.7,2.1,20.7,8.0,0.0,2.1,74.0
2313,29,31,9,22,26.3,12.5,4.5,10.6,42.4,0.0,0.0,0.0,3.5,4.2,83.7,2.9,4.7,7.5,0.9,1.4,0.6,0.4,1.9,24.5,11.0,0.0,-1.8,77.0
2314,24,74,21,53,34.2,19.3,8.5,16.3,52.3,0.0,0.1,33.3,2.2,2.9,75.2,3.2,7.7,10.9,2.0,2.0,0.7,0.7,3.0,37.8,45.0,0.0,-4.1,83.0
2315,19,25,8,17,10.3,3.3,1.2,3.0,39.5,0.2,0.5,38.5,0.7,1.0,69.2,1.1,2.3,3.4,0.2,0.4,0.2,0.4,0.8,8.8,1.0,0.0,-2.7,72.0
2316,28,76,43,33,26.1,7.3,2.8,5.4,51.7,0.0,0.0,0.0,1.7,3.0,58.2,3.2,6.6,9.8,0.9,1.3,0.4,0.7,1.9,22.6,13.0,0.0,0.3,76.0
2317,27,67,23,44,21.1,8.9,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,0.8,3.1,3.9,1.5,1.3,0.5,0.1,1.6,16.3,1.0,0.0,-2.7,73.0
2318,22,74,41,33,19.4,6.0,2.4,5.3,45.0,0.5,1.4,33.7,0.8,1.1,73.4,0.9,2.0,3.0,0.9,0.7,0.6,0.4,1.3,13.2,0.0,0.0,-0.5,72.0
2319,22,45,19,26,15.3,5.6,1.9,6.0,32.3,1.1,3.6,30.1,0.7,0.8,86.1,0.5,1.6,2.0,0.5,0.5,0.5,0.3,1.4,10.6,1.0,0.0,-2.3,69.0
2320,38,67,25,42,17.9,4.1,1.4,3.4,39.9,0.9,2.5,34.3,0.5,0.6,85.4,0.4,1.3,1.8,2.6,0.9,1.2,0.0,1.3,12.7,0.0,0.0,-1.0,71.0
2321,26,56,35,21,30.8,10.1,3.6,9.5,38.3,2.1,5.8,35.6,0.8,1.1,75.0,1.2,3.0,4.2,3.4,1.5,1.1,0.4,3.3,23.3,2.0,0.0,1.3,76.0
2322,26,81,49,32,26.6,8.0,3.0,6.6,44.9,1.3,3.5,37.1,0.8,1.0,78.8,1.6,3.8,5.3,1.9,0.7,0.7,0.5,1.8,20.5,3.0,0.0,3.1,74.0
2323,34,78,48,30,34.4,18.5,7.3,14.8,49.4,0.2,0.3,46.2,3.8,4.7,80.3,2.8,9.0,11.8,2.7,2.0,0.3,1.9,1.9,41.3,54.0,0.0,2.4,86.0
2324,25,6,5,1,15.2,8.8,3.0,8.2,36.7,1.5,3.7,40.9,1.3,1.8,72.7,0.7,3.0,3.7,1.0,2.0,0.8,0.2,1.8,15.7,0.0,0.0,2.5,86.0
2325,30,73,55,18,32.7,16.7,6.1,12.7,47.6,1.1,3.0,35.6,3.5,4.6,75.7,1.9,5.9,7.8,3.1,2.3,1.8,0.9,2.8,36.5,15.0,0.0,5.6,83.0
2326,37,73,40,33,26.2,11.9,4.0,9.0,44.7,1.6,4.2,38.9,2.2,2.9,78.1,0.6,3.4,4.0,2.0,1.3,0.6,0.3,2.2,21.3,2.0,0.0,2.2,78.0
2327,23,43,23,20,14.7,4.3,1.7,4.3,39.7,0.3,1.4,23.3,0.6,0.9,64.9,0.1,1.6,1.8,0.4,0.6,0.4,0.2,1.2,8.2,0.0,0.0,-3.0,69.0
2328,24,50,22,28,12.0,3.5,1.3,3.5,36.8,0.3,1.3,24.6,0.7,1.0,67.3,0.3,1.3,1.6,2.3,0.8,0.6,0.1,1.1,10.3,1.0,0.0,0.0,68.0
2329,24,68,12,56,18.9,5.9,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,1.2,3.3,4.4,1.0,0.9,0.4,0.3,2.2,13.9,1.0,0.0,-3.1,69.0
2330,22,10,2,8,12.0,2.9,0.9,3.8,23.7,0.3,1.8,16.7,0.8,1.1,72.7,0.4,1.6,2.0,0.8,0.5,0.7,0.5,0.9,9.6,0.0,0.0,4.4,66.0
2331,27,75,48,27,23.9,7.2,2.5,6.0,42.1,1.2,3.3,37.3,0.9,1.3,74.0,0.7,1.9,2.6,1.3,0.7,0.3,0.3,2.0,13.2,0.0,0.0,0.1,72.0
2332,29,68,34,34,29.7,8.9,4.0,9.5,42.6,0.4,1.3,31.4,0.5,1.1,39.7,1.1,4.4,5.5,7.9,3.1,1.3,0.1,2.3,28.6,15.0,3.0,-0.9,77.0
2333,29,64,26,38,18.6,6.3,2.0,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,0.4,1.9,2.3,2.8,1.3,0.5,0.0,1.1,13.3,0.0,0.0,-2.5,72.0
2334,31,50,15,35,21.7,8.7,3.0,8.0,36.8,1.9,5.3,35.7,0.9,1.1,81.8,0.2,1.5,1.7,2.4,1.2,0.7,0.2,1.9,15.8,0.0,0.0,-2.1,72.0
2335,24,68,22,46,21.1,7.4,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,0.8,1.9,2.6,2.8,1.3,0.7,0.2,1.4,15.9,0.0,0.0,-3.5,71.0
2336,31,29,14,15,9.7,3.7,1.5,3.7,40.6,0.3,1.2,29.4,0.4,0.5,80.0,0.1,0.8,0.9,1.4,0.6,0.4,0.1,0.6,7.9,0.0,0.0,-0.7,71.0
2337,24,36,19,17,9.4,1.9,0.7,1.9,34.3,0.4,1.3,32.6,0.2,0.3,66.7,0.0,1.4,1.4,0.2,0.2,0.3,0.1,0.5,4.9,0.0,0.0,-0.1,67.0
2338,25,77,37,40,29.5,14.5,5.6,12.9,43.4,0.9,3.1,29.9,2.4,2.8,83.0,0.7,3.5,4.2,6.0,2.4,0.8,0.1,2.2,29.0,15.0,2.0,1.5,78.0
2339,35,74,46,28,16.8,5.8,1.9,4.4,44.4,0.9,2.1,42.6,1.1,1.5,68.4,0.3,2.1,2.5,0.8,0.7,0.4,0.1,1.6,11.1,2.0,0.0,0.1,72.0
2340,24,22,7,15,31.5,10.3,3.5,10.0,35.6,0.6,2.3,25.5,2.6,3.2,80.3,0.9,4.8,5.7,8.8,2.9,1.7,0.0,2.7,32.7,7.0,1.0,-0.5,77.0
2341,24,70,18,52,27.9,13.5,4.3,10.8,39.6,2.4,6.4,37.4,2.5,3.1,82.0,0.9,3.6,4.5,1.5,1.8,1.4,0.4,2.7,24.8,1.0,0.0,-2.1,73.0
2342,26,67,19,48,16.9,4.6,1.9,4.6,41.2,0.0,0.0,0.0,0.8,1.2,67.1,1.3,2.1,3.5,0.8,0.5,0.4,0.6,1.8,12.6,0.0,0.0,-1.0,69.0
2343,27,59,38,21,27.8,9.6,4.0,7.4,53.5,0.0,0.0,0.0,1.7,2.2,77.2,3.2,3.5,6.7,0.9,1.2,0.3,1.4,2.1,22.9,6.0,0.0,2.5,75.0
2344,22,50,27,23,21.3,8.7,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,0.2,2.2,2.3,1.7,0.9,0.6,0.2,2.4,15.6,0.0,0.0,1.2,71.0
2345,29,71,34,37,26.4,12.6,4.7,10.6,44.0,0.8,2.0,39.0,2.5,3.0,81.9,0.5,3.0,3.5,3.1,1.7,0.8,0.1,1.8,22.6,2.0,0.0,-0.3,76.0
2346,32,43,13,30,22.8,5.1,1.8,5.2,34.5,0.7,2.5,28.4,0.8,1.0,80.0,0.4,1.2,1.6,3.8,1.2,1.6,0.1,2.7,16.6,0.0,0.0,-1.7,69.0
2347,28,76,34,42,25.3,10.6,4.2,9.3,44.6,0.0,0.0,0.0,2.2,2.7,82.4,2.1,5.1,7.1,1.1,1.4,0.2,1.6,2.8,25.0,18.0,0.0,-0.8,77.0
2348,28,68,25,43,35.4,21.1,7.5,16.4,45.5,1.2,3.2,35.9,5.0,5.8,85.8,1.4,4.4,5.9,3.7,2.7,1.0,0.6,2.3,35.9,2.0,0.0,-1.6,83.0
2349,23,82,38,44,26.3,8.4,3.1,5.2,60.4,0.0,0.0,0.0,2.1,3.3,62.3,3.2,6.2,9.5,1.3,1.4,0.8,2.3,2.1,29.6,25.0,0.0,0.1,79.0
2350,24,12,7,5,5.4,2.5,0.7,2.1,32.0,0.2,0.9,18.2,1.0,1.1,92.3,0.1,0.4,0.5,0.7,1.0,0.3,0.0,1.1,3.9,0.0,0.0,1.8,67.0
2351,26,67,40,27,34.4,28.1,9.4,22.0,42.6,1.3,4.3,29.9,8.1,9.8,83.5,1.9,5.4,7.3,8.6,4.4,2.1,0.2,2.7,52.3,31.0,11.0,3.7,89.0
2352,27,61,33,28,27.5,13.7,4.8,12.0,39.9,2.0,5.9,34.0,2.1,2.5,85.4,1.8,3.1,4.8,0.9,1.0,0.5,0.3,1.9,22.4,3.0,0.0,-0.3,76.0
2353,30,46,13,33,9.6,3.0,1.2,1.8,64.6,0.0,0.0,0.0,0.7,1.2,57.4,0.8,1.5,2.2,0.3,0.5,0.1,0.4,1.4,7.2,0.0,0.0,-1.2,71.0
2354,24,52,11,41,23.7,6.4,2.0,5.9,33.7,0.9,2.6,33.6,1.5,1.8,83.2,0.3,2.6,2.8,1.8,0.7,0.6,0.5,2.3,14.8,0.0,0.0,-2.8,66.0
2355,25,4,2,2,17.9,5.5,1.8,5.0,35.0,1.0,3.3,30.8,1.0,1.0,100.0,0.3,1.3,1.5,1.0,0.5,0.8,0.0,0.8,10.6,0.0,0.0,4.3,62.0
2356,25,64,35,29,33.1,14.3,5.8,12.3,47.6,1.2,3.2,37.6,1.4,1.7,83.6,2.1,5.7,7.8,0.9,1.5,0.5,2.4,3.0,32.1,17.0,0.0,2.5,80.0
2357,21,33,12,21,16.8,4.6,1.6,4.1,40.3,0.5,1.6,29.6,0.9,1.2,76.3,0.7,1.3,2.0,1.4,0.7,0.7,0.0,1.4,10.6,0.0,0.0,0.5,70.0
2358,24,2,2,0,3.9,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-2.0,67.0
2359,22,38,6,32,22.8,13.5,5.1,10.4,48.9,0.5,1.3,39.2,2.7,3.8,71.7,1.7,2.4,4.1,1.2,0.9,0.5,0.2,1.3,21.1,1.0,0.0,-4.2,75.0
2360,23,51,24,27,19.8,5.1,1.7,4.5,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.3,1.9,2.2,2.5,1.6,0.8,0.1,1.5,12.6,0.0,0.0,-0.6,71.0
2361,29,78,64,14,18.8,5.9,2.5,5.1,50.0,0.0,0.0,0.0,0.8,1.2,71.4,0.6,1.8,2.3,3.3,1.3,0.6,0.3,1.4,15.1,1.0,0.0,0.7,73.0
2362,24,20,9,11,5.4,2.9,1.0,2.1,45.2,0.1,0.3,16.7,0.9,1.2,78.3,0.5,1.0,1.5,0.3,0.3,0.3,0.1,0.9,5.8,0.0,0.0,0.8,67.0
2363,25,55,37,18,15.1,5.4,2.1,5.3,40.1,0.7,2.3,31.5,0.5,0.6,80.6,0.1,1.3,1.4,2.8,0.9,0.5,0.0,0.6,12.2,1.0,0.0,0.8,72.0
2364,24,82,38,44,29.0,8.9,3.1,7.7,39.6,0.8,2.5,32.7,1.9,2.4,82.4,0.9,3.0,3.8,2.2,1.4,0.8,0.2,2.2,18.5,1.0,0.0,-2.2,75.0
2365,22,34,12,22,13.4,4.3,1.5,5.0,30.2,0.4,1.9,18.5,0.9,1.0,91.2,0.1,1.3,1.4,3.1,1.0,0.6,0.2,1.6,11.8,1.0,0.0,-2.1,70.0
2366,27,73,52,21,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,0.4,3.1,3.5,1.2,0.8,0.3,0.7,2.4,14.2,0.0,0.0,-1.3,71.0
2367,27,80,67,13,32.7,23.8,8.2,16.8,48.7,3.6,8.1,44.3,3.9,4.2,91.4,0.7,3.6,4.3,7.7,3.1,2.0,0.2,2.0,44.1,23.0,0.0,11.5,93.0
2368,35,81,51,30,18.9,4.3,1.5,4.0,37.3,1.0,2.7,35.2,0.4,0.5,70.7,0.2,1.5,1.7,3.6,1.3,0.5,0.1,1.5,12.1,0.0,0.0,1.3,68.0
2369,32,35,12,23,5.6,1.8,0.6,1.6,39.3,0.5,1.4,39.6,0.0,0.1,0.0,0.1,0.6,0.6,0.3,0.1,0.0,0.1,0.7,3.1,0.0,0.0,-1.5,66.0
2370,21,70,37,33,25.3,7.7,3.1,5.7,54.4,0.0,0.0,0.0,1.5,2.9,50.2,2.8,4.6,7.5,0.9,1.4,0.5,1.2,3.2,22.0,10.0,0.0,0.7,76.0
2371,30,62,38,24,27.3,10.3,4.1,8.2,50.2,0.0,0.0,0.0,2.1,3.0,71.7,2.6,3.8,6.4,1.1,1.2,0.6,1.2,2.6,23.8,8.0,0.0,0.6,76.0
2372,23,63,25,38,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0.0,1.0,1.9,55.1,2.3,3.6,5.8,0.7,0.8,0.3,0.4,2.5,15.3,5.0,0.0,-1.3,69.0
2373,35,58,27,31,24.1,7.5,3.1,6.9,44.0,0.5,1.2,46.3,0.8,1.1,75.4,0.9,2.7,3.6,1.6,0.6,0.5,0.3,0.9,16.0,0.0,0.0,-2.3,73.0
2374,23,33,24,9,27.0,11.7,4.8,9.1,52.8,0.4,1.1,35.1,1.7,2.8,60.6,2.4,4.3,6.7,1.1,1.1,0.5,1.8,2.4,27.2,8.0,0.0,2.4,75.0
2375,24,82,49,33,25.5,9.8,3.8,9.2,41.0,1.8,4.8,37.2,0.5,0.7,78.6,0.4,2.4,2.8,1.0,0.8,0.6,0.3,1.7,16.7,0.0,0.0,0.5,73.0
2376,31,52,43,9,18.8,5.3,2.0,4.8,41.8,0.5,1.5,32.1,0.9,1.1,77.6,1.0,3.3,4.3,1.4,0.7,1.0,0.4,1.3,16.2,1.0,0.0,3.3,74.0
2377,27,76,25,51,32.0,14.1,5.9,12.7,46.6,0.5,1.5,33.0,1.7,2.6,65.5,1.7,3.7,5.4,2.3,1.5,1.6,0.3,2.3,28.3,3.0,0.0,-2.8,75.0
2378,24,54,26,28,14.8,5.7,2.3,4.8,48.5,0.0,0.0,0.0,1.0,2.0,52.8,1.8,3.9,5.6,0.6,1.1,0.6,0.4,1.9,15.2,4.0,0.0,0.2,73.0
2379,30,52,34,18,19.8,8.2,3.3,5.8,55.8,0.0,0.0,0.0,1.7,2.3,75.0,1.8,3.1,4.8,1.5,1.2,0.7,0.7,2.0,19.3,1.0,0.0,4.4,76.0
2380,39,77,53,24,28.9,13.9,5.4,10.6,51.2,0.0,0.1,28.6,3.0,4.0,74.0,2.2,6.9,9.1,3.0,1.7,0.8,2.0,2.1,36.0,33.0,1.0,4.0,87.0
2381,24,11,3,8,21.8,5.2,1.9,5.5,34.4,0.5,1.5,29.4,0.9,1.9,47.6,0.5,2.0,2.5,5.5,2.3,0.7,0.0,2.4,16.3,1.0,0.0,-0.5,69.0
2382,23,70,16,54,24.0,11.5,4.0,10.2,38.9,1.7,5.1,34.2,1.8,2.2,80.1,0.2,2.1,2.2,1.8,1.2,0.3,0.2,1.7,17.2,0.0,0.0,-5.0,73.0
2383,28,81,49,32,25.3,9.7,3.9,7.0,55.5,0.0,0.1,33.3,1.9,2.7,71.8,2.5,4.8,7.3,0.7,1.4,0.4,1.2,2.8,22.8,18.0,0.0,3.2,77.0
2384,22,68,20,48,34.8,17.1,6.5,14.0,46.6,1.3,3.5,36.4,2.8,3.6,78.8,1.1,5.3,6.3,1.8,1.7,1.0,0.5,2.0,30.4,11.0,0.0,-4.3,79.0
2385,33,63,46,17,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2.0,62.7,1.6,2.8,4.4,1.4,1.4,2.0,0.5,2.6,22.1,2.0,0.0,3.9,78.0
2386,33,68,48,20,28.7,14.4,5.9,12.2,48.6,0.6,1.3,42.7,1.9,2.4,78.3,0.2,1.7,1.9,4.9,2.1,0.6,0.0,1.6,23.9,1.0,0.0,2.9,83.0
2387,23,72,43,29,19.6,6.0,2.2,5.2,42.9,1.0,2.7,37.1,0.6,0.8,80.0,0.4,2.0,2.4,0.9,0.7,0.4,0.2,1.2,11.4,1.0,0.0,0.7,72.0
2388,22,30,4,26,29.8,16.9,5.8,14.5,40.3,1.2,4.7,26.1,4.0,6.0,66.7,0.7,2.1,2.9,5.2,3.8,1.6,0.3,2.4,30.0,2.0,0.0,-7.8,75.0
2389,29,82,56,26,35.7,12.8,4.5,11.1,40.2,2.4,6.8,35.0,1.5,1.7,85.3,0.9,4.7,5.6,2.5,1.7,1.9,0.2,2.3,27.8,3.0,0.0,2.8,75.0
2390,27,79,37,42,19.8,7.2,2.9,5.9,48.7,0.4,1.1,34.5,1.1,1.9,58.1,1.8,3.3,5.0,1.1,1.1,0.5,0.5,1.8,16.9,3.0,0.0,0.4,74.0
2391,22,76,35,41,30.1,12.8,4.9,13.2,36.8,1.6,5.1,31.8,1.4,1.9,75.2,0.4,2.3,2.7,4.3,1.6,0.9,0.2,1.6,24.0,3.0,0.0,-0.6,73.0
2392,24,82,53,29,26.8,8.5,3.3,6.0,54.7,0.0,0.0,0.0,1.9,3.0,64.1,3.3,4.7,8.0,0.5,1.0,0.4,0.7,2.3,21.2,14.0,0.0,2.7,77.0
2393,23,47,15,32,8.5,3.7,1.3,3.5,37.0,0.9,2.5,36.4,0.2,0.3,84.6,0.2,0.5,0.7,0.5,0.4,0.1,0.0,0.9,5.3,0.0,0.0,-1.8,67.0
2394,27,75,29,46,35.5,15.2,5.4,12.3,43.6,0.9,2.7,34.1,3.5,4.8,73.0,0.6,2.6,3.1,9.6,2.5,1.2,0.1,1.7,35.0,28.0,0.0,-0.4,81.0
2395,20,33,11,22,12.5,3.7,1.6,4.4,36.1,0.4,1.3,27.9,0.2,0.2,71.4,0.2,0.8,1.1,2.2,1.3,0.5,0.2,1.1,9.1,0.0,0.0,-1.8,67.0
2396,29,74,45,29,14.3,3.6,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,1.4,2.1,3.6,0.3,0.3,0.4,0.2,1.9,9.9,2.0,0.0,2.6,73.0
2397,23,32,15,17,18.8,5.9,2.2,5.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,0.4,2.1,2.5,1.3,0.9,1.0,0.3,1.3,13.9,1.0,0.0,-2.0,73.0
2398,25,82,40,42,21.1,10.2,4.1,7.5,54.9,0.0,0.0,0.0,1.9,2.3,82.3,1.8,3.9,5.7,1.4,0.9,0.2,0.6,2.5,20.7,3.0,0.0,-1.5,76.0
2399,25,79,43,36,34.0,16.6,6.6,14.7,44.7,0.9,2.9,30.4,2.6,3.7,69.4,1.0,4.2,5.3,6.6,3.1,1.3,0.5,2.5,34.9,18.0,1.0,2.1,80.0
2400,32,75,47,28,30.5,10.3,3.9,5.9,66.6,0.0,0.0,0.0,2.5,3.4,72.0,3.9,7.6,11.5,1.1,1.4,0.6,1.2,2.3,29.7,31.0,0.0,3.1,79.0
2401,35,62,31,31,16.0,4.2,1.7,3.9,44.8,0.0,0.2,20.0,0.7,1.0,70.3,1.1,3.0,4.2,0.7,0.7,0.3,0.2,1.8,11.3,3.0,0.0,-2.5,71.0
2402,23,72,22,50,35.7,17.9,6.6,15.1,43.6,1.2,3.4,33.9,3.6,4.4,81.9,0.7,3.5,4.2,4.1,2.8,1.7,0.3,2.6,32.1,3.0,0.0,-4.2,80.0
2403,38,66,45,21,16.5,5.8,2.0,6.2,33.3,1.0,3.5,29.7,0.7,0.9,78.9,0.4,1.6,2.0,1.2,0.7,0.7,0.2,1.5,12.0,0.0,0.0,0.5,73.0
2404,27,65,18,47,25.8,10.0,3.9,9.5,41.2,1.4,3.7,37.0,0.8,1.0,81.3,0.5,2.8,3.2,1.6,0.8,0.5,0.0,1.2,17.1,1.0,0.0,-1.9,70.0
2405,27,76,20,56,29.5,9.9,3.8,9.1,41.4,1.2,3.4,35.1,1.2,1.5,80.4,0.9,3.3,4.2,1.6,1.1,0.8,0.6,2.1,20.4,3.0,0.0,-4.1,72.0
2406,28,60,41,19,33.7,15.9,5.6,12.5,44.8,2.9,7.4,38.9,1.8,2.4,75.2,0.6,3.1,3.7,2.3,1.4,1.3,0.2,2.2,26.8,0.0,0.0,4.5,79.0
2407,24,58,30,28,17.0,6.8,2.6,6.1,42.5,0.4,1.5,27.1,1.3,1.6,78.7,0.4,2.3,2.8,1.4,1.1,0.8,0.3,1.2,14.7,2.0,0.0,-0.5,73.0
2408,28,78,28,50,31.7,13.9,5.4,12.5,42.9,1.8,5.2,34.2,1.4,1.8,77.5,1.2,4.9,6.1,1.7,1.4,0.7,0.4,3.0,25.7,8.0,0.0,-2.8,77.0
2409,20,77,15,62,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,2.5,0.7,0.1,2.1,18.8,4.0,0.0,-7.0,73.0
2410,33,71,51,20,32.4,16.1,6.4,13.1,48.7,0.1,0.3,35.0,3.2,4.2,76.5,3.2,7.4,10.5,2.2,2.2,1.0,0.2,2.5,33.3,38.0,0.0,4.9,84.0
2411,31,73,34,39,23.7,8.3,3.3,7.2,45.4,0.0,0.0,0.0,1.7,2.2,78.8,2.7,4.2,6.8,2.4,1.8,1.1,0.3,2.3,22.5,15.0,0.0,3.6,73.0
2412,25,50,29,21,27.7,12.4,4.6,10.0,46.3,1.2,3.5,33.5,1.9,3.0,65.1,1.5,4.1,5.7,3.2,1.9,0.7,0.7,1.8,26.1,3.0,1.0,1.2,78.0
2413,24,66,30,36,17.8,7.2,2.6,6.6,39.0,1.0,2.8,36.8,1.0,1.3,81.9,0.2,1.1,1.3,1.9,1.0,0.7,0.2,1.4,13.3,1.0,0.0,0.0,73.0
